Source,Target,Type,Weight
0x7372b561d02b46fcc97d7e3a4fad37648db22a32,0xed50d9894bd4379c934f7d19a60eedbc41af792f,Directed,971.4813849
0xb7f0592b292adbc77cb6d14e7dc6eee2206ce4a0,0xe1c7f902df458284a00edeca77c7e65b091c6855,Directed,870.1386973
0xb4bb58641bd1a274d1dbc608d105054e7df0f7b1,0xf1ae80c9d851e77bf75454d20a68ff50749842e1,Directed,343.5414434
0x3bd221ff4c54bb0e4feda3217197acdb70f7514d,0x18d96e2ae166845d3dd72cd70978d18b4f429fac,Directed,172.4177095
0x29bfe9cc61efaa723260ef3fde93e8b21684fc0e,0x0fc6f0d2891ab6826ce662b4c61b5842538070dd,Directed,76.24286762
0x2c66467afe153987ff882c4edc2020a0c041cc0d,0x11d2d1351f56baee93b458665e531267850c5b1f,Directed,114.3550328
0xefa80dd3412b8df827a9f83a87bba09cfb926e62,0x81869cf94beea3021b94269ad41ed0b69fedae2f,Directed,232.3243649
0x4d3f505c7ab18bd2f9d41288b17a648f9f1d0f23,0x841342e50c508ec4ffdef9b5208719c1dbed7968,Directed,703.0123025
0x7abbae20ae15ba2c640dfd7bae9bf4b3d41ddb6d,0x4bd5c53982cf7cfa4ae61e8a47f591df33469b3e,Directed,479.1357964
0x4f3070a2a31388c4897667752bbfac56d6426bb0,0xfb4b65083453254c3d91fcfcd98772f7ba310b4f,Directed,603.4911928
0x6ef8f3e9a84c314613f07c945c36b21aaf5d31c1,0x4eb76e99a2d162b983db0524c381db6d2f4325b0,Directed,608.164005
0x7c521a007436e7e27382be7f88aca77afb1b22af,0x1d29e3b6f9cfd846fc2cd0d8fa8df9118fcf4ff1,Directed,7.204168691
0xf6511ed068459cab3225fb900437fdfae446e53a,0x0ce96e253ce21998420a9e9797a4b6acce9c5ad0,Directed,1155.12242
0xd96624f6c625ddb94bd6b4a380091e209376e477,0x6a341efbef4e656e62c4164324aeb6ebfb6f1502,Directed,84.5019551
0xa33cfdefae7aaec4327dfb8e270d56e0fbd4cdf2,0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,Directed,88.66681023
0x93efefc25fcaf31d7695f28018d7a11ece55457f,0x8ac3b7bd531b3a833032f07d4e47c7af6ea7bace,Directed,554.0472918
0xe0b340171486b08f0c1f4ac607ed776478cefd2b,0x577754308538f4be10a41afb4f8900cd24d7098f,Directed,0.01
0x41625efc8faf9a45b7e2573215897be5a4753c51,0x8011f8540db66bcd151239583c14ba727eca9af4,Directed,320.0874434
0x0f00f63e28dc0e131d2df0859a6e700a79430a72,0xfafb6c7bcac939fccb380f622e3d2630d5b02ca8,Directed,269.9410404
0xca6d45d55dd03bc82d6e124508232d7c4fa84ebe,0x2eb06aa66934352ec5f746926ce9fcae55264a21,Directed,642.7284462
0xd6ba299fdd52f09f01d9648036ca446498c01ac2,0xfda2b6ba8035837024610a5d601305a4772e193b,Directed,165.7144516
0x63090ea6afb98c9473a6d91cb66cfbf31afefb1f,0x6f978be565d6d01f74c819eec715a8a4d026b679,Directed,274.3198461
0x930a6cd16e7b408b2edbea715e0ada85f6a753e4,0x69e758587e917bebe6d8033afd4fadec04336eb0,Directed,495.5198471
0x47989ac5c0879ef6ca9f0278735453e53708a949,0x364b5e310709b4424f3248e11df3c79f8a60a3c7,Directed,629.7549244
0xa086902ca6e836e1aaeeb6efe4e24350fb0e2401,0x18ca211b4cc7a9d06b45a0bda9dee282aca47f06,Directed,739.5524954
0xd651f242d9df253e53183acada0523ee55063d7f,0xec2d86edc26d619054bd327269b6cb3dcd23a365,Directed,389.9113933
0x2c4fbce6eb44fb7847bd9784c63213eee683a8c8,0x4a31884ed8b745b57e7d59f7454c792c8b1fe5c3,Directed,412.5716136
0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,Directed,622.8757778
0x2d2e9bc176773d49eea98d6983fb4931d1d87707,0x8ff77caca3c5421b69f655c0b54c66c57c04dee0,Directed,760.7700038
0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,0xddeb20c701d3dc5af1d356db0fd4bc37f1282e1d,Directed,255.8033071
0x41625efc8faf9a45b7e2573215897be5a4753c51,0x44dfd25009c1b5b9bdfe3749b98bbcab6df19f1c,Directed,216.8481066
0xa54843f79634c44f482003f687a03abf39cd3a40,0x233a6d15859e0be9d61e78ddb232e638c8152aa5,Directed,399.5657789
0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,0x5c9bb7c596d0ac11ededd7e0bf4c0cc99e3a88e4,Directed,275.4246366
0x5ab61b1c1a64d396f315039b584c14a04120da23,0x7edd74b05caacd2c9658739abdd3230f39846248,Directed,378.4335166
0xf5508594b7072b405c6278a083cf3ab2cfc67670,0xb2e2e656aaaaa0edf8a448d9a2cb6ea1d0cb6860,Directed,531.5754351
0xa086902ca6e836e1aaeeb6efe4e24350fb0e2401,0x081ceadbcc5c2f293711b102652baa1cbccf4e52,Directed,403.2227043
0x213545e17ebefaf9623f78e374412915423518ac,0xb5b165fee7ada0b0a2d3fd0f2ca0e5e66e70b239,Directed,482.8131468
0xaa4e0c93fb97f2512be69d454096ce385e25daf3,0x153878e6d9c2eaf0db66336b6bc0d378b87789da,Directed,700.8689103
0xd78dd09a57b641997c2f1e3ab3712fdea9ad4858,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,Directed,754.6953677
0xac443984e996452e795b4c96883b81893d78fc44,0xd5b51c1ff877400a867386cf0fe543d76d9a1089,Directed,789.8718038
0x02af9102a2b6e8fc4dbfc65e7d9280f732374fb3,0x28b4fd95f749cea7ac41fe7fdd5cecb91bc62358,Directed,30.443386
0xa250b4750a941063736b7e4dcc0ad0a5bdb61be9,0xddcebe29f4cc7155a2ffdc3b593a04c411760cb0,Directed,567.4164632
0x198ac7b6c06cf9282f00872e7bb85070db8c722b,0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,Directed,573.0292094
0xb3c74645de3f82702af040988bba449c622217ec,0x44b258cec1f745def492ff7c422ea930d26f52c7,Directed,228.8340643
0x88ac17949b9d5b0fcec979ad9423b9631f215ce0,0xe7dd1b23a2b84c4bd73221e4d324509fed2c7137,Directed,34.6156779
0x99464ee24511467e2d973b19a8f0d9a294a78b15,0xbec3596c30a7fe9cf480dda2312c4c6bb55e37b0,Directed,385.5625576
0x26d5acc92d58460a18ad3d70ff1ccb23ea3a06aa,0x36610d6083e60d1f8ea9650803ad6fb88533672d,Directed,384.0771439
0xf69856e25444d5fb10dc3b6f2a320e6c1efc3a09,0x0217ebffb80666640da500fb4380890fbd2ae92c,Directed,1337.705077
0x4f38e26c9996f0314a4d79c4a2874446e719b43a,0x7ccc4627873db3b71960e0cc7814d2f951d6e287,Directed,478.0558751
0x1a4c7d97186ff35d20040328e9eb517a507dfe39,0x95a91a4a20a4522edc7bd90efe20287e365b3637,Directed,187.6930872
0xe0985c197011d1a8a9c495c5bd64442d16db5f36,0x572906117c208dea91245c9cf87180c1248f5f48,Directed,87.52947922
0x606f05a1561d08e29f4a943e6b2c48469172c12a,0xbd7009b053817efb770308dd9f3608d834bab1c1,Directed,276.6393733
0x2d17e9c8cc2e70987e928effa47ef96c34a3bf19,0x9fa9f520f65ecee157a73126a6de3a9adbe31eaa,Directed,659.8220659
0xe830a21f1a26a7b0ab477f4b7a11602e582ed721,0x886a5cc2ef433d75122809e37d498243895c17b9,Directed,718.1207617
0x6220a921f7a456e678799b84405cf012e6381820,0x7c08fd3f6907b8c119266a64905c5ce0406e415b,Directed,620.4188785
0x437f9aab33bbe43482bed14c5eeb9d101a9532db,0xd43b85ff0d62328c0785adce1190565fb654e447,Directed,306.0550513
0xe0985c197011d1a8a9c495c5bd64442d16db5f36,0x45f0ae86aea244f771bf3ed5e4d3fab868a396bf,Directed,332.5642006
0x6a9ab4e5a03178843826f1dcda742ca41851cffb,0x2eb06aa66934352ec5f746926ce9fcae55264a21,Directed,647.7823126
0x66b871992b2d3ebf1e5b94699275469800e796ca,0xc5f2ff2df2e759d8611325f0fdb684f1e243a1a1,Directed,270.232348
0x9d83dc20db33e62ad8567ac90255f1903dbebd52,0x95f5fa5180479a6e9878a65772b8810eb7923972,Directed,234.9028738
0xe3e0383b55c2cb18e25b1f6da69efd37620819f5,0xfff61889339b01858cc0b3034ecc59aa7f47db25,Directed,756.6452891
0x0b9fa7d378875d90d20f6f5ad56540baf0a76d71,0x0af2fa6d003f675089486f5b6a35292d603ca7e7,Directed,542.6605917
0x228d70f9826d31987fa8c873d056a78ed20bbf54,0x5ae90e54815798b7f1056cc01a38978d40a71d95,Directed,281.3822884
0xf0f750520b88615baf1afa3d914d75f6e530bf20,0x96202663bba41414cb6d43dddb50663d8c392537,Directed,686.2564257
0xc1ae19884e5d529872028c3ec1c9fe259d4275b2,0xb6ebb8a35948ad86052e78da2a2ee2d8197f919b,Directed,229.6553827
0x2d2e9bc176773d49eea98d6983fb4931d1d87707,0x16dfa2c3b52aae5eaaccd191fa7d2849e6dd4210,Directed,762.4949221
0xc6eaf02209644f3eb4bca3233ddb889670f7e4f7,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,Directed,893.1260046
0x79462b1b18bbc3b0ad1d9f9e5bab27d80483ff99,0x9a8e6091512b7e88ed9e6bb620800f96598b7a07,Directed,148.1618925
0x84a1162b6051c965c05a1bf04e7637dcdec899e6,0xac7e43a84c5071cb45a343356a4302fe6de0108b,Directed,620.7347577
0x99ffe55fef1df03cdd9e7ef2ce774c459124bac1,0x8e9128d3ba0b152db5aee7fd38754354902d8651,Directed,0.01
0x8b3fa8981bb643790e279a5e2829584bd717b194,0xd37c6b8b5c6d362ee4ba439ddca3056f880cdd3e,Directed,382.7660212
0xf95da977c26b073fbc143abc23d6e8c25e1e6b92,0xefd944a8b19989fc05e41a3be3a5125c55f2486b,Directed,414.0652279
0xb2e2e656aaaaa0edf8a448d9a2cb6ea1d0cb6860,0x2db898c7146a79658284d3c1f378b0bd4de02348,Directed,333.3338837
0x2d0f360af8d1465d32e7908f1f3e4c4735acebb3,0x555fac4d0e5e7fde0786743fcbdcbb0a62880776,Directed,1003.127171
0xb9b49ff25bbd5da9151435cb1df85f0b20821b42,0xf454690f55bcddc5d8a29268d60bc158c49da5bc,Directed,468.0824157
0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,0x5ae90e54815798b7f1056cc01a38978d40a71d95,Directed,717.5894413
0x686a8b430367c292a7da11cea19341750a3ca571,0x2b3cd5110e84f8f43e132c4b99caa8091d9e4a18,Directed,525.393925
0xc4e8600d5e8b478caf4443955369b48d72d00719,0xa22177fffa5c896a402f52a47facc43b98e96eb7,Directed,730.6976392
0xfcf7746b6a779785b8ad57b73519b8b446ab81ed,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,Directed,607.0804127
0x0fd40817091612a919e4393fd4cdb25b6112e31b,0x0e824022fa959a7cceade68fa56990ea9c974761,Directed,303.003054
0xf9414614d09fadc93f4a9fd8196c767b200b1702,0x4e3bf6cc6fa25ce2b65d184fc14d52f375768e3c,Directed,410.5568852
0x1d315040f1b18ac96a2919b057043099cd275f79,0x534497b4d8a970ea59c3b4e3b736623636f7c03d,Directed,765.7986309
0xca6d45d55dd03bc82d6e124508232d7c4fa84ebe,0xfff61889339b01858cc0b3034ecc59aa7f47db25,Directed,629.8177333
0x31a87fa920c420c00e730e90476c475807d42ef2,0x84a1162b6051c965c05a1bf04e7637dcdec899e6,Directed,166.5058429
0xcd0224a312066348b21dde642b4a88a0be8af3bb,0xb3a82255a9c3f30acb36bb140d132725e0815846,Directed,178.7732752
0x927eb5472ae6124e561287052ba08e71b72ab8c5,0xf9414614d09fadc93f4a9fd8196c767b200b1702,Directed,400.6762471
0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0xc3b34de3e302dc5c357c9647b1bd223eea847ff5,Directed,437.3475553
0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,0x1f417f20375bd5610bd91bdef059c71fd38185c1,Directed,874.6107477
0x0cf5993973e860bb267f2bd92583f94e02359fff,0x1fa2e5508e01fa9c567f9762e8eba4d7848642d5,Directed,926.367158
0x54384759942b262763fe0168e7edc8786a85c284,0xac3e030103fa273e36f2cd7ece1f316961be6fe5,Directed,424.2658119
0xd4355d160c0ffcf2a0eadfb6c8032a65abb28481,0xa7d28d12edd41e5605b632d8b920bad80bd5b69b,Directed,517.6968758
0x24c717f26339d7bf2bf633c3b8eb1cf1e75e2f1e,0xca22475c4e661dd31340a9d6a7ec669f694ff981,Directed,153.3719812
0x65e018cb96069e2fd18c29d2050e14cba4b2b06d,0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,Directed,625.709223
0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,0x43ffc8b14dfe8416e64ad6a594893863e05d69bd,Directed,761.30103
0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,0x91f9800a9869e0b83a63f73f08700ecffabdf427,Directed,708.9915176
0x70206743a23a52487e5e7c3992390e879da6e40e,0x873b018df74633a9c5cd57af9e745c1e709630f8,Directed,795.7969235
0x66c3c8afa1e2b743474f50cbae197cea84d35d0a,0x873b018df74633a9c5cd57af9e745c1e709630f8,Directed,220.1364535
0xefa80dd3412b8df827a9f83a87bba09cfb926e62,0xd90652f8dc1d6b3e63f3da9e1aed4406e633982b,Directed,35.49526747
0xb605084fdba5953534cc693d24f44dab10c64412,0xb2e8073423ca63ec9cce39250a1342a5206ab87f,Directed,38.77881902
0x44155e9a18cbdb540dcff0b1aafb54cfa723ae11,0xcf741923dc066c7d712376efcecd1ff01545a71f,Directed,475.1768585
0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,0xa54843f79634c44f482003f687a03abf39cd3a40,Directed,220.1592773
0x088005dc13fff2c1750bb10901962fcaba77fbc2,0x228ac02391128bae7afd87e0b4de6a7706b44b72,Directed,105.7977213
0x95d69a07d609a3d9535eaa7eb7918cacefcff2e8,0x88ac17949b9d5b0fcec979ad9423b9631f215ce0,Directed,248.3055314
0x6fda79548c7d7a50baf39d7cd73f9365a5b485a4,0xd6ba299fdd52f09f01d9648036ca446498c01ac2,Directed,660.2580191
0x0a7fa2c650eedf0781f04cbd1a2ef8c6bf8b3787,0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,Directed,97.77972894
0xf95da977c26b073fbc143abc23d6e8c25e1e6b92,0x43e9bdd0a2d22e953d4795a2ae0bdc9fa489b482,Directed,548.5136944
0x44a12f1064beac8b97d973667037a8bb92f16f78,0xffbdcd1c606b88a37e953dd81cc8d20b11a9d77a,Directed,74.46015886
0xb66b0ca73fe4f58fbc2485b46474688d9913753e,0xf75354143b14a48a01b4c99800593350ed47a064,Directed,592.8798875
0x1f1d8ed2ce1b2cb9718a9a5a0fbb31d6bd92130a,0x1d132c165feddfa72ab5fca8b7dfa522efb53a56,Directed,570.1313409
0xae78d0205239afc14f30e731c0d0afe0b42ca042,0xed1ebf69ba6199a229c1845e28e10dc09f8f50d9,Directed,669.7044361
0x347a7c61d655e72cb3230b6b964c52f070d887ef,0x770529382c7c78ae95999db030d1a56cd54239c7,Directed,244.8186359
0x7249124d1b4eaa6dbfe66cb7653d4296dcfd1f00,0x84fd9c13413c28933ce2b04b368886c690e9aa16,Directed,852.5906584
0x3ad530ed0f019b018aae1dfb75a5ce8a11ddf799,0x9b9f0a3de7288d0701245e702ffc843fdd03790e,Directed,590.9928608
0xefb6821222995dacefa38080ea70795e5887aae0,0xd63b5e22846955862522b3a4f6ed83fa6c982acb,Directed,653.3330389
0x563ecd63c5db552023c4de7bdcf5678feaa32ef8,0x5b6124ac76b58955e1de4c58d87e5bca4c881aee,Directed,245.5069898
0x3eb68b3538b68085f25e2b0f3b8f1d2061399b50,0x0b0c26058a105fe3029eb462e00486dca7bcb14a,Directed,467.8595943
0xb75411d6da2c810c90fa074ad3b785cd5c0c722c,0x807ced5d4335a8a674a0232740e7275f537ae62b,Directed,377.0245934
0xb2c0119eea2cbe76b869535065bd2e60882d07a8,0xde70709d15472c02852daf1b38175d525052982d,Directed,1155.792613
0x72bf0dfb18e52ecff950c16610aa8f48b66ae942,0xdda7960a274187f8aa0ae1737a6aa9342b244f2f,Directed,944.1985788
0xa46311de7e9eea8e4e35889ca481a22acf5b5aae,0x17aa2ef2f21fd194cc27a264a41c0fe629c381f1,Directed,675.2175563
0xb0c78af4f633bcf7e179f09e730275af761dc851,0xf077ccfc53e6fe41894fcf19d624c75edb114b0f,Directed,399.6807874
0x47f0175366c3235fc8e51d9f4cf9167f4e5b77a4,0xd71c28cf3efe7343ec63162b486f837e162a0b4c,Directed,432.6553987
0xc5095ea231c9ef0b3536c3a3c13d5641f2f57b1b,0xe442daff205539b9d01ec135cc46c4e353b54cf2,Directed,1029.266622
0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,0xdad8e63045b0b55fe351e6b3c6652d995c59fd29,Directed,224.2562997
0xd9800d4fcd3513d882c2a0302ee10105cb993d22,0xca97e8baf6195e4211292292b9dd3bceaa2e19d9,Directed,559.1816517
0x96dc7bedd80689a0f9e08531ede484b0004b2819,0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,Directed,716.3382615
0x113844f9fdd2eb60e8083dec243c1d9522c8af9a,0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,Directed,225.9089245
0x4eb76e99a2d162b983db0524c381db6d2f4325b0,0xf24dd92ee52bb0de1bab87766a4a3f1c17b2c4d9,Directed,629.5560651
0x1ba6eae7fd8d9706e647f556e0937d40155898c7,0x179012cc8ef3bb58412e18ed69981d487554fd9a,Directed,509.9922255
0xf1ae80c9d851e77bf75454d20a68ff50749842e1,0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,Directed,946.0156311
0x89e89b0e32580022ef96320ef7b98eb5f3e49c28,0xfe2650f030f2c966775e11009cb015e8852ecf4b,Directed,398.1427816
0x6ea0e02fb6ee893dc3b70b98df1a48165d28eb09,0x4de3598a3ffe26dfbee7d03c2fa26ff3f68e6f18,Directed,334.4803757
0xa917efda9e7efb08dc81b15fee137326ac7b292b,0x962b3e324d8cdfa07e5acc13cdf9453ffe2dc6a3,Directed,628.6140911
0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,0xb3c74645de3f82702af040988bba449c622217ec,Directed,465.8393896
0x824564e9348b61d8906646df593bf81e347a9a98,0x8d70dfe64e137c202e993e5471eaaee25f41ffe4,Directed,375.8205346
0x9acd44c84b1d4d4918f02832ebab61203dee6136,0xa46311de7e9eea8e4e35889ca481a22acf5b5aae,Directed,512.0558749
0x4b8a3f161b22228925ea0606be7044e048eddb62,0xfb6281a0c951abd94994b8c67a026b46eca191f5,Directed,216.438042
0xd63b5e22846955862522b3a4f6ed83fa6c982acb,0xb6c9d1ec8e6e479bc7139ec810424964216a286f,Directed,585.2097093
0xffbdcd1c606b88a37e953dd81cc8d20b11a9d77a,0x1517c1a7280765e45b3b2f5df0db1476a0b4d167,Directed,435.9031158
0xddbe1291b454f9b8699220f1e8724aa641ef4b42,0x1a55b6ed75c3e5fc491a5f9054d7334d3b3c0e8b,Directed,145.4331104
0xce3ec34fcca616fc1a52af3909c1b48f5af4d547,0xee360f0cb9cc40ca232fa730ba06820a615db735,Directed,377.1214652
0x0b0c26058a105fe3029eb462e00486dca7bcb14a,0x6789a0b555a0618d337b94e500e35f043fd7261c,Directed,93.94480987
0x6bb10ea56f57488625e375165d8df04daae24cd8,0xd6ba299fdd52f09f01d9648036ca446498c01ac2,Directed,410.3129679
0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x98cf46ad000046c94367f312ee24c8297c60e1d4,Directed,235.1204995
0xae2329750ebde32ddab1489977bc0585979fb81b,0x198ac7b6c06cf9282f00872e7bb85070db8c722b,Directed,532.8411252
0x16c9903f99897fa292f3273513da8cf6525d0b06,0x563ecd63c5db552023c4de7bdcf5678feaa32ef8,Directed,423.6802165
0xce35eda336a802ab5c4fc688ca2abcb63ece85b6,0x48eb702c946f836bbcbbb19285e352e88b30e9c4,Directed,0.01
0x7abbae20ae15ba2c640dfd7bae9bf4b3d41ddb6d,0xf1ae80c9d851e77bf75454d20a68ff50749842e1,Directed,647.0403176
0xc86ac691f8ed60430c73c3c7df39e6b3031f1660,0x42f64284f4435ce6a0af4f3112fe34e116444b1d,Directed,226.2599497
0xc64eecead620b2d76dc638e077cc6ea63564837a,0x7776d8743f8ce6ea69a48a0e26810d53508144f4,Directed,391.2566457
0xac0e4d3b8ea0e5bf605cc4e6cda7b35a2ce3198b,0x897c07cac7f9149d0be00903c55d810f6e42c9cc,Directed,742.7642646
0x55c98683de5bef9456cc9b82a87f0d8e942c7d6e,0xb0c78af4f633bcf7e179f09e730275af761dc851,Directed,607.0871607
0xeb483de9b80e286c629f10571cdafa6f397b8bde,0x1517c1a7280765e45b3b2f5df0db1476a0b4d167,Directed,567.8527574
0xc43066a053d242d6ac7ce697769d94a62fad1d1f,0xf69856e25444d5fb10dc3b6f2a320e6c1efc3a09,Directed,60.28149073
0x1f7a762f301172dc7d218dced4113a6cde416e5e,0x550478e76305df1222e3646c2dd7897f9375e7e3,Directed,592.5964738
0x0f206fdf20ab365d1a24c05f5f2f1efcd0b9aa71,0xbe658044c1b4c2ec65d2c03e38850eec3d46aa84,Directed,543.0732491
0x1853e897aee177f9924487a176cf546f8431385c,0xefc844da1fbc4b10b9db59ea365236140cf71ec4,Directed,583.740053
0xd1b28593139022c70b1d5e370cc800226efbf072,0x2b3e14b66e29fa44d7b8c50b76d43df75291ac7e,Directed,827.3627413
0x3cc0547b6b12d4557f31f5b74477efa72c9bcac1,0x897c07cac7f9149d0be00903c55d810f6e42c9cc,Directed,309.4353824
0x1fc898379ddd2bde90b4cb4b89b48d39f90b0196,0x0496b829a3ede37a92aa2b9b101549ed23018cb8,Directed,391.9006951
0x0257d6b8ec75563c9604a1e7fd7e33c3be53bbec,0xd6e251c23cbf52dbd472f079147873e655d8096f,Directed,606.6260428
0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,0x6c201eeced4f16a767802b0e21ceee959e0e3793,Directed,819.809315
0x6c5b6a1de1f83da0587febd1851343ec51aaf376,0x779d3785a9907ba019161da9296c894dc6e7a30d,Directed,445.6869644
0x4d21a101a856354db6d3bd5ce56730cc26565e35,0xd08041262c12eb441ffb76d90aac6bbd4ead64f9,Directed,853.3962167
0x594f45114e108d0cf2bedae368fba91ca799da54,0x561da1441fb1d41f2482ad62714756a505889c83,Directed,643.7760563
0xe988c951e78b284f9105c35c001b8ff0fd39bcc7,0x905c58bd08384496022948bde9d2a31a2cafb958,Directed,487.1675209
0x3cc0547b6b12d4557f31f5b74477efa72c9bcac1,0x7e742fc3d31e2da1faef17ae6381c95889afe532,Directed,993.6647164
0x6396c19a44ccfa30c861807e1b8e98a7ab2b8dc2,0x79c40a2f24b14341b8eca580df4702b5748343fc,Directed,270.2469288
0x34c4b40b4d2de865b2845b4583d2b5835b9ad195,0x9e93530df033899e6334d6941e67a24f7ba6c5ea,Directed,584.2406858
0xbdac6e49b5b53147caf71fc95f91c85fb11a778e,0x07f3c48b2cd667dcc915384c1d30be2973898a26,Directed,573.9429398
0x0a7fa2c650eedf0781f04cbd1a2ef8c6bf8b3787,0xe71fca31a6bebe3238d1597b5945afddbc30d7ee,Directed,491.4685112
0xaa5b2cd4f8b256f51de55e44455af114ad172cde,0x55c98683de5bef9456cc9b82a87f0d8e942c7d6e,Directed,627.2576111
0xa603c44b52f4a949b0227ced70887f6e7f57ac46,0x21849cc69d61e5f5e650ed15d6564c3f827142c3,Directed,297.6909998
0xef2a609fa737236b6bfa3d9a7bcde22c7c59c80a,0x3a4a096e18d69bdc5cfd2505c45b019f34b323eb,Directed,902.6772845
0xa54843f79634c44f482003f687a03abf39cd3a40,0x70206743a23a52487e5e7c3992390e879da6e40e,Directed,582.5739351
0xca34200a0f5750711c733e357e194de2d8a63ba7,0x8088d2991e3fb2854ee5851d41cafc358a72a054,Directed,537.278586
0xf31de1bf0a35b2b55c907b80e7f30e6a2ff40790,0xbd6260f5715f2dcd4cd45e50d513f50ece2108bd,Directed,626.324763
0x5228fdaad4a4db8eef769aa65059383a2d915068,0x21e1b7e0a2dae8d5126049ddfddced3d2d8941f6,Directed,721.725317
0x4fce99d458b0f6a7398cf9c1de852b57f237b391,0x0bb5f4506edcac974f36c67b6bbcce40d4662741,Directed,841.6278743
0x50639eff82fe8b951d8e428f4162af542794c38b,0xb9c16f73132ef6a9d6f790db5031ace40b0d7a24,Directed,277.2283564
0x068b2d763fa2b7bf7df1bbe747ce65665450be98,0x2a01d8bb53614daca7e3e6361c1c3846bd88a446,Directed,658.4998836
0xf6746143540275200ee57c4b2aeee4757498aacc,0x4f493d085b68be27a864d311be4fbffff4984186,Directed,242.1503637
0x4dfee17dae2eb2791086837ff8a02070fa201828,0xc5095ea231c9ef0b3536c3a3c13d5641f2f57b1b,Directed,330.1186741
0x29d23a1aabb9b1cbe0db109da0422ee53f160075,0x54e3e54faa046178784181d42d47bcf08a476876,Directed,535.7633326
0xaf74f1fca2f27f737347964910538373640ff198,0x8da4fc8aefcaafb448d3cc811de195f91785d90e,Directed,593.1821946
0x7546f7d1e51eb729ddc78a924c293371ae3c5e53,0x5e3b8daa125730ae691a6df10d73ab05945096b4,Directed,758.0238368
0x913bb81a957aec7d0e46c8dfc46f87cdde2e7b59,0x03e609c4ecf57258585cc2c2e6c2d490b5f76486,Directed,352.7398356
0xc5aa1d59a3c188c08a1d0d1972c49fef1997e3cd,0x228d70f9826d31987fa8c873d056a78ed20bbf54,Directed,360.0046562
0xcf57acdbdf7da4eaa3f2b322d62e493cfcda1caf,0x78506cf9f14021ce721d485a35e4fdad9a2fb4ee,Directed,772.0171804
0x63fdba900f030424b4b6e4751471596bb82c5c86,0x507f3b8d26934ef397b4fe3a6a8910186e93005a,Directed,335.9895476
0x1e41702655798ff1546ad5d9ebcccae5af47362f,0xc650a36cc875e1672ae1c8191f27b6b9d8929100,Directed,262.0790946
0xa24d3657c13f26c04c8a393cbcc12705d6ac8abf,0xd620eeb117bf8e6ebfb7c8d0df00583a1d72fe43,Directed,330.6380627
0xcf57acdbdf7da4eaa3f2b322d62e493cfcda1caf,0x108d9a86517bdcbf84dcafcfa958d5213961c40e,Directed,465.647714
0x773860b5f1b88be209467e78ddd8859fd5e80b66,0x90c61e65de8543a1e3daeda46d03fea897886666,Directed,750.9560979
0xa90b541bd2dfef162b82073318ace3fcc57340d9,0xe333e33e170523fee2404976b1d8a59172ad3a52,Directed,637.8411319
0x6d0357508b43df4409e7e3b1f1a9b20e35bc6828,0x53a999c9e841581328b97182d9d153e4c543f70e,Directed,192.639446
0x507f3b8d26934ef397b4fe3a6a8910186e93005a,0x5252cf71b85111a0c20d64dd0b60ec28251b0dec,Directed,383.4329317
0xdfb67feb4325ed2f474fbb9efc4250fe481815d8,0xf91ce0ac3be65fdb81de88069b9931b69a6ef6e1,Directed,714.8498802
0x932f4f173bd5ab6c893b89463ee84455b0235021,0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,Directed,364.4759589
0xeaf31949dcb90e9c097c85479e27a8b78852f80d,0x2c66467afe153987ff882c4edc2020a0c041cc0d,Directed,823.0016636
0x57f17747698d0052bba57ce427a764a9971d5724,0x1b89b779e80271c41b1f68ae3faa420f7ca678ae,Directed,481.9701843
0x44d17bf735feb8350bf5300b8d84ece560501cbb,0xf5f02c84df4ba6af17e52a535496037d338d3bd3,Directed,402.3950976
0x862d4927565384533339137fbc0f18a71f33d291,0x74403034b79c5a0ad26726c04e5babff417accc3,Directed,699.8360224
0x34c4b40b4d2de865b2845b4583d2b5835b9ad195,0x897c07cac7f9149d0be00903c55d810f6e42c9cc,Directed,619.2520977
